timestamp,open,high,low,close,volume
1474848000,153.47,154.8799,153.07,153.87,1252583.0
1474934400,153.72,155.7,153.54,155.28,1412974.0
1475020800,155.77,156.2082,155.1,156.01,1083328.0
1475107200,155.16,156.97,154.825,155.61,1771143.0
1475193600,156.36,156.95,154.69,155.16,1856826.0
1475452800,154.58,155.65,154.21,154.71,1325952.0
1475539200,155.46,155.61,152.87,153.55,1412952.0
1475625600,153.39,154.48,153.28,153.72,1142718.0
1475712000,153.8,154.43,153.13,154.14,1685067.0
1475798400,151.83,153.22,150.26,152.96,2063707.0
1476057600,153.53,154.26,152.58,152.89,1247717.0
1476144000,152.06,152.36,149.04,149.6,1693971.0
1476230400,149.61,150.56,149.55,150.0,1149844.0
1476316800,149.49,151.46,149.49,151.01,951293.0
1476403200,152.79,152.79,151.31,151.34,862647.0
1476662400,151.28,151.61,150.35,150.48,971613.0
1476748800,151.35,152.29,151.24,151.88,703763.0
1476835200,152.1,152.7,151.41,151.42,706846.0
1476921600,151.48,151.78,150.23,150.71,944035.0
1477008000,149.58,150.325,149.13,150.18,1245660.0
1477267200,151.17,152.18,151.0,151.44,905534.0
1477353600,151.21,153.05,151.21,152.59,1448672.0
1477440000,149.67,152.95,149.05,151.14,2783409.0
1477526400,151.58,151.677,149.1,150.13,1593583.0
1477612800,150.46,152.49,150.09,151.5,1500929.0
1477872000,152.03,152.21,150.72,150.74,1568305.0
1477958400,151.07,152.12,149.4801,149.98,1529944.0
1478044800,149.69,151.1199,149.56,149.67,1309433.0
1478131200,150.0,150.49,148.76,150.03,1458172.0
1478217600,150.03,151.1,149.665,149.81,1059625.0
1478476800,151.31,152.43,150.9,152.39,1425313.0
1478563200,152.26,154.33,152.06,153.78,1214892.0
1478649600,157.67,163.56,157.67,162.09,5322540.0
1478736000,162.47,166.8169,162.47,166.51,3251792.0
1478822400,165.99,168.6,164.09,168.55,1725623.0
1479081600,169.86,171.19,168.56,170.19,2587448.0
1479168000,169.97,170.82,166.37,168.02,2508821.0
1479254400,167.72,167.89,165.29,165.84,1611578.0
1479340800,165.82,166.91,165.22,165.63,1553250.0
1479427200,165.51,167.36,164.97,166.62,1596944.0
1479686400,166.95,168.7,166.81,168.43,1523992.0
1479772800,169.7,170.38,168.42,170.18,1446399.0
1479859200,170.4,171.19,169.87,170.55,1432556.0
1480032000,170.78,172.23,170.46,172.08,627023.0
1480291200,172.24,173.55,172.0,172.67,1834339.0
1480377600,172.97,175.7,172.97,175.13,1640307.0
1480464000,175.42,176.45,174.7,175.35,2326611.0
1480550400,175.81,177.39,175.59,176.4,1691748.0
1480636800,176.5,178.73,176.3,178.67,1715405.0
1480896000,179.8,180.09,178.25,178.52,1744551.0
1480982400,177.59,178.77,176.34,178.09,1919295.0
