timestamp,open,high,low,close,volume
1474848000,71.92,72.08,70.76,70.81,7549511.0
1474934400,71.01,71.7,70.73,71.5,4806386.0
1475020800,71.88,72.419,71.26,71.76,8168165.0
1475107200,72.47,73.5799,72.01,72.01,6399099.0
1475193600,72.06,72.48,71.38,72.21,6713922.0
1475452800,72.06,72.44,71.95,72.19,5354543.0
1475539200,72.24,73.05,72.18,72.7,6379144.0
1475625600,72.66,73.22,72.21,72.25,4499101.0
1475712000,70.49,72.27,70.29,72.09,6658636.0
1475798400,72.0,72.87,71.09,71.3,5418199.0
1476057600,71.75,71.85,70.9,70.97,4323597.0
1476144000,70.9,70.98,69.97,70.09,4897297.0
1476230400,70.27,71.78,70.25,71.32,5729519.0
1476316800,71.07,71.36,70.335,71.1,4395749.0
1476403200,71.57,71.93,71.24,71.35,5651026.0
1476662400,70.65,71.08,69.935,69.98,4954738.0
1476748800,70.53,70.66,69.57,70.24,5949071.0
1476835200,70.22,70.24,68.89,69.59,6749680.0
1476921600,69.53,70.12,69.37,69.89,6155336.0
1477008000,69.46,70.92,69.39,70.65,5702742.0
1477267200,71.06,71.55,70.8,70.98,4514671.0
1477353600,69.41,69.59,68.31,68.47,8631625.0
1477440000,67.19,68.0153,67.0,67.37,9070604.0
1477526400,67.75,68.0,66.96,67.16,5299007.0
1477612800,67.16,67.67,66.71,67.03,8565140.0
1477872000,66.71,66.98,66.38,66.65,6228152.0
1477958400,66.44,66.69,65.18,65.63,6364357.0
1478044800,65.72,67.27,65.66,66.56,5408665.0
1478131200,67.06,67.08,66.42,66.59,4572028.0
1478217600,66.74,67.12,66.22,66.25,4740324.0
1478476800,67.11,67.665,67.01,67.23,4513872.0
1478563200,67.12,67.25,66.635,66.81,6778211.0
1478649600,65.5,68.16,64.87,67.84,7594004.0
1478736000,68.4,70.48,68.25,69.46,9723760.0
1478822400,69.32,70.055,69.155,69.73,6565386.0
1479081600,70.04,70.45,69.685,70.01,9012638.0
1479168000,68.84,69.85,68.04,69.05,11225110.0
1479254400,66.23,68.84,65.12,67.02,17528890.0
1479340800,67.02,68.04,66.55,67.95,9501825.0
1479427200,67.92,69.58,67.77,69.31,10588840.0
1479686400,69.42,69.7,68.8299,69.41,6052027.0
1479772800,70.19,71.97,69.7,71.59,10666160.0
1479859200,71.83,72.37,71.62,71.77,5499947.0
1480032000,71.9,72.34,71.6,72.21,2710550.0
1480291200,71.84,72.18,71.15,71.2,5276013.0
1480377600,71.34,71.69,70.55,70.71,5870279.0
1480464000,70.75,71.11,70.445,70.55,6377326.0
1480550400,70.34,71.02,69.92,71.0,7626839.0
1480636800,71.14,72.81,71.08,72.31,7211996.0
1480896000,72.42,73.14,72.39,72.66,7490893.0
1480982400,72.58,73.11,72.34,72.46,6478549.0
1481068800,72.62,76.465,72.521,76.4,9268094.0
1481155200,75.47,76.37,74.97,75.24,7711492.0
1481241600,75.1,75.39,74.53,74.69,5537932.0
1481500800,74.29,74.96,74.06,74.51,6036541.0
1481587200,74.87,75.19,74.37,74.65,6295343.0
1481673600,74.71,75.23,73.45,73.56,6790049.0
1481760000,73.73,74.49,73.5,73.67,6210671.0
1481846400,73.88,74.16,72.65,72.96,7638850.0
1482105600,72.62,73.52,72.56,72.92,5056299.0
1482192000,73.05,74.48,72.8,74.27,5348531.0
1482278400,74.09,74.32,73.8,74.19,2936784.0
1482364800,73.55,74.09,72.88,73.01,4008261.0
1482451200,73.1,73.29,72.241,72.3,3591768.0
1482796800,72.59,72.75,71.96,72.23,3788788.0
1482883200,72.45,72.47,71.46,71.57,4193340.0
1482969600,71.5,71.9,71.24,71.34,4009802.0
1483056000,71.63,72.08,70.78,71.12,3877713.0
1483401600,71.71,71.92,70.49,70.95,6411938.0
1483488000,71.18,72.23,71.05,71.81,5845793.0
1483574400,71.44,71.79,70.76,71.07,4420248.0
1483660800,71.2,71.4,70.54,70.95,4643752.0
1483920000,70.93,71.32,70.9,71.07,3563619.0
1484006400,70.95,71.7,70.67,71.21,4133974.0
