timestamp,open,high,low,close,volume
1474848000,70.5,71.2097,69.88,70.19,11719550.0
1474934400,69.97,70.65,69.81,70.05,8179026.0
1475020800,70.39,71.73,70.15,71.62,7455626.0
1475107200,71.6,72.1161,71.145,71.2,5278561.0
1475193600,71.3,71.79,71.25,71.33,5806102.0
1475452800,71.15,71.5,70.03,70.52,4678196.0
1475539200,70.59,72.95,70.22,72.63,11217590.0
1475625600,68.21,69.6,66.77,68.42,48121120.0
1475712000,71.05,72.0,70.51,71.26,18504510.0
1475798400,71.25,71.43,70.21,70.91,6699380.0
1476057600,73.58,75.73,73.58,75.1,22518070.0
1476144000,73.9,73.92,71.55,72.42,16415300.0
1476230400,72.26,72.665,71.84,72.23,6291919.0
1476316800,71.38,71.38,70.5,70.63,6685936.0
1476403200,70.98,76.16,69.62,74.27,24990920.0
1476662400,74.1,74.74,72.74,72.83,8764508.0
1476748800,74.0,74.17,72.6,72.77,5247458.0
1476835200,72.61,75.5,72.44,72.82,3668917.0
1476921600,72.97,72.97,72.25,72.59,5054444.0
1477008000,72.34,74.265,72.23,74.0,6780335.0
1477267200,74.43,75.34,74.28,75.06,6328622.0
1477353600,75.15,75.26,74.57,75.06,4446679.0
1477440000,74.65,76.16,74.33,74.95,5742661.0
1477526400,75.49,76.16,74.62,74.74,4017757.0
1477612800,74.99,75.5,74.82,75.13,4827750.0
1477872000,75.32,76.0,74.87,75.16,4113500.0
1477958400,75.99,77.09,75.24,75.45,7133904.0
1478044800,75.15,75.65,74.915,75.0,4074355.0
1478131200,75.04,75.4,73.73,74.14,3883054.0
1478217600,74.14,75.18,73.86,74.37,4280732.0
1478476800,75.64,77.0,75.41,76.3,5969760.0
1478563200,76.36,77.04,76.001,76.55,4024272.0
1478649600,75.23,76.55,74.91,75.9,6880373.0
1478736000,76.22,76.734,72.27,73.63,10200130.0
1478822400,73.8,75.07,73.8,74.59,8874236.0
1479081600,74.91,75.04,72.54,72.76,7234240.0
1479168000,74.49,74.73,73.31,74.02,6214207.0
1479254400,74.21,74.61,73.14,73.31,10625060.0
1479340800,73.71,75.41,73.32,75.19,12376550.0
1479427200,79.57,80.37,77.2627,77.77,19899470.0
1479686400,78.06,78.31,75.8,76.15,8537293.0
1479772800,75.74,76.66,75.1,75.57,7873184.0
1479859200,75.09,75.2,73.54,73.95,8514633.0
1480032000,73.96,74.17,73.5,73.73,2346501.0
1480291200,73.55,73.928,72.79,72.93,6436051.0
1480377600,72.76,73.32,72.41,72.93,7425641.0
1480464000,73.21,73.3,72.0,72.0,6260808.0
1480550400,72.14,72.225,68.21,68.46,10845710.0
1480636800,66.59,69.455,66.43,68.41,15960320.0
1480896000,69.09,71.47,69.025,70.8,10207630.0
1480982400,70.79,71.35,69.99,70.62,4233717.0
1481068800,70.73,72.0,70.27,71.78,4918865.0
1481155200,71.44,72.27,71.0,71.86,5422271.0
1481241600,72.0,72.22,70.61,71.17,5123742.0
1481500800,70.82,70.85,69.58,70.38,6100611.0
1481587200,70.44,72.13,70.35,71.61,5848388.0
1481673600,71.71,71.87,71.13,71.33,5061485.0
1481760000,71.2,71.95,70.15,70.23,4734482.0
1481846400,70.48,70.64,69.62,69.86,7223030.0
1482105600,70.0,70.07,69.13,69.51,4525445.0
1482192000,69.96,70.06,69.13,69.86,5256526.0
1482278400,69.96,70.35,69.31,70.11,3503935.0
1482364800,69.78,70.06,69.22,69.9,3432554.0
1482451200,69.69,70.01,69.31,69.87,2274233.0
1482796800,69.84,70.4258,69.64,69.85,2939533.0
1482883200,69.85,70.06,68.85,69.09,4287720.0
1482969600,68.85,69.8184,68.77,69.15,3228923.0
1483056000,69.36,69.38,68.23,68.46,4522585.0
1483401600,69.29,70.86,69.0,70.54,8112254.0
1483488000,71.08,73.065,70.76,72.8,9287120.0
1483574400,72.81,73.66,72.53,72.79,4686229.0
1483660800,72.89,74.13,72.55,73.8,4466085.0
1483920000,74.05,74.445,73.51,73.96,3923120.0
1484006400,74.12,74.3,73.44,73.98,3987856.0
1484092800,74.27,76.08,74.06,75.77,7571711.0
1484179200,75.17,75.75,74.0,75.21,4673603.0
1484265600,74.84,75.78,74.7,75.64,3689719.0
1484611200,75.3,75.3,74.37,75.02,3147552.0
1484697600,75.59,76.22,75.08,75.78,3964421.0
1484784000,75.72,76.17,75.34,75.57,3274256.0
1484870400,75.76,76.12,75.4325,76.03,4593549.0
1485129600,75.7,76.955,75.7,76.16,3770356.0
1485216000,76.32,77.46,75.95,77.11,3712936.0
1485302400,77.53,78.59,77.25,78.47,5669555.0
1485388800,79.0,79.085,77.28,77.95,4121142.0
1485475200,78.19,78.57,77.921,78.21,2219281.0
1485734400,77.8,78.78,77.1,78.71,4962982.0
1485820800,78.45,80.0,78.17,79.1,7835219.0
1485907200,78.91,79.3,77.45,78.58,6199459.0
1485993600,78.33,80.26,77.89,80.13,7676102.0
1486080000,80.39,80.71,79.81,80.21,4975137.0
1486339200,80.02,80.12,79.35,79.75,2662392.0
1486425600,80.28,80.53,79.54,80.21,3627156.0
1486512000,80.0,80.83,79.63,80.7,2567045.0
1486598400,80.5,81.98,80.49,81.03,5147675.0
1486684800,81.41,82.0,80.54,80.64,3061931.0
1486944000,81.18,81.3,80.461,80.91,4327685.0
1487030400,80.95,81.3,80.56,80.92,4809219.0
1487116800,81.23,82.83,80.89,81.67,5270104.0
1487203200,81.52,81.715,80.5,80.82,5234116.0
1487289600,80.57,81.47,80.25,81.47,3674128.0
1487635200,81.68,82.42,81.291,82.18,4324431.0
1487721600,82.0,82.39,81.71,82.08,2731108.0
1487808000,82.33,83.125,81.825,82.07,5593346.0
1487894400,81.41,81.82,80.97,81.78,4432937.0
1488153600,81.63,81.92,80.9,81.54,3285840.0
1488240000,81.5,81.83,80.6881,81.35,10403300.0
1488326400,82.87,84.4,82.11,83.81,14311600.0
1488412800,83.56,83.7,82.35,82.67,5884775.0
1488499200,82.0,82.59,81.65,82.22,6219339.0
1488758400,81.76,82.72,81.62,82.5,5297576.0
1488844800,83.36,84.39,82.81,82.97,5423827.0
1488931200,82.96,83.84,82.9364,83.48,3733791.0
1489017600,83.19,83.58,82.81,83.28,3645980.0
1489104000,83.56,83.95,83.24,83.51,3927139.0
1489363200,83.47,83.74,83.08,83.61,3463655.0
1489449600,83.42,83.62,82.73,83.51,2932543.0
1489536000,83.56,83.77,82.995,83.48,3071038.0
1489622400,83.95,84.0,83.27,83.52,3761571.0
1489708800,83.94,83.98,83.02,83.03,7827806.0
1489968000,83.03,83.63,82.81,82.9,3428644.0
1490054400,83.0,83.18,81.37,81.55,4205711.0
1490140800,81.69,81.97,81.14,81.88,3055231.0
1490227200,82.0,82.4,81.46,81.52,3046935.0
1490313600,81.88,82.25,81.29,81.61,3701671.0
1490572800,81.0,81.79,80.5,81.61,3397448.0
1490659200,81.44,82.35,81.3,82.14,3215853.0
1490745600,82.04,82.44,81.66,82.38,2873656.0
1490832000,82.25,82.59,82.015,82.56,3480229.0
1490918400,82.27,82.93,82.19,82.49,3172151.0
1491177600,82.61,82.98,81.55,82.31,4224315.0
1491264000,82.74,83.125,82.53,82.97,4441431.0
1491350400,83.19,86.42,83.01,85.34,13286300.0
1491436800,85.42,85.45,84.37,85.0,5010345.0
1491523200,84.7,84.85,83.82,84.38,4875876.0
1491782400,84.13,84.61,83.86,84.24,3401148.0
1491868800,84.07,84.27,83.3,83.86,2536141.0
1491955200,83.83,84.08,83.2,83.37,3098349.0
1492041600,83.2,84.06,83.13,83.13,2591797.0
1492387200,83.25,84.23,83.0,84.2,2960869.0
1492473600,84.0,84.4,83.53,83.71,2498608.0
1492560000,84.08,84.21,83.35,83.5,2840595.0
1492646400,83.95,84.36,83.46,84.05,4012735.0
1492732800,84.01,84.4,83.65,83.79,2945968.0
1492992000,84.51,84.65,83.75,84.17,3193843.0
1493078400,84.57,85.13,84.35,84.75,3012295.0
