timestamp,open,high,low,close,volume
1474848000,68.45,68.45,67.12,67.22,6896723.0
1474934400,68.05,68.5,67.73,68.29,5778334.0
1475020800,68.22,68.36,67.73,67.82,3375836.0
1475107200,67.85,68.27,67.67,67.72,2885669.0
1475193600,67.77,68.9,67.77,68.68,4900299.0
1475452800,68.5,69.03,68.38,68.68,3295811.0
1475539200,68.78,69.56,68.5,68.65,4376546.0
1475625600,68.62,68.72,67.63,67.74,4757208.0
1475712000,67.54,68.58,67.21,68.41,5014568.0
1475798400,68.61,69.21,68.48,69.04,3862957.0
1476057600,69.41,69.41,68.69,68.86,2724095.0
1476144000,68.79,69.02,68.28,68.39,3029884.0
1476230400,68.46,68.56,67.81,67.86,4266094.0
1476316800,67.67,68.18,67.31,67.89,3285620.0
1476403200,67.9,68.55,67.71,68.11,3818656.0
1476662400,67.98,68.0,67.09,67.24,4058496.0
1476748800,67.55,67.72,67.01,67.36,3011099.0
1476835200,67.63,67.7,67.12,67.53,2619554.0
1476921600,67.62,67.89,67.45,67.71,3961211.0
1477008000,67.43,68.45,67.25,68.23,3108727.0
1477267200,68.33,68.7,68.0,68.26,2545825.0
1477353600,68.0,68.33,67.8,67.95,2553058.0
1477440000,67.88,68.959,67.79,68.59,2846522.0
1477526400,68.59,68.78,67.49,67.62,3730124.0
1477612800,67.72,69.2451,67.72,68.83,4108395.0
1477872000,68.78,69.25,68.513,68.73,3346108.0
1477958400,68.66,68.83,67.401,67.78,4013896.0
1478044800,67.72,68.4899,67.35,68.26,3969966.0
1478131200,68.54,68.59,66.55,66.67,5061429.0
1478217600,66.72,67.31,66.52,66.53,3936753.0
1478476800,67.22,67.565,67.03,67.53,4777668.0
1478563200,67.36,67.7425,66.65,67.05,5097436.0
1478649600,66.29,69.25,66.01,68.81,9564309.0
1478736000,69.67,72.2,69.39,70.54,9618979.0
1478822400,70.43,71.54,70.2,71.35,5324624.0
1479081600,71.07,72.88,70.85,72.17,7414322.0
1479168000,72.31,72.37,71.17,71.44,7663155.0
1479254400,77.5,78.3,75.56,76.03,21925480.0
1479340800,76.18,76.43,75.4,76.13,8057024.0
1479427200,75.9,76.39,75.69,76.19,6056784.0
1479686400,76.12,76.81,76.0,76.51,4477012.0
1479772800,76.89,78.13,76.86,77.87,5853224.0
1479859200,77.93,78.96,77.58,78.48,6783651.0
1480032000,78.85,79.3299,78.42,78.61,2543818.0
1480291200,78.37,78.94,77.5,77.72,5402093.0
1480377600,78.0,78.69,77.75,78.41,4693985.0
1480464000,77.73,78.0434,77.06,77.24,5818906.0
1480550400,76.86,78.58,76.59,77.82,6685297.0
1480636800,77.24,78.4,76.83,77.94,7523696.0
1480896000,78.01,78.08,76.8038,76.98,7173255.0
1480982400,76.91,77.08,76.05,76.77,7704030.0
1481068800,76.79,77.18,76.1,76.97,6790991.0
1481155200,77.35,78.42,77.16,77.84,5090512.0
1481241600,77.44,77.685,76.88,77.39,4047577.0
1481500800,76.98,77.43,76.35,76.74,4487444.0
1481587200,77.0,78.06,76.49,77.67,4884652.0
1481673600,77.45,77.85,76.85,77.19,6045447.0
1481760000,77.14,77.695,76.79,76.98,4089109.0
1481846400,77.04,78.37,76.475,76.75,8217422.0
1482105600,76.58,77.64,76.52,77.04,2856102.0
1482192000,77.35,78.0,77.26,77.65,3504220.0
1482278400,77.37,77.87,77.12,77.13,2133984.0
1482364800,76.85,77.0,73.41,73.74,8436903.0
1482451200,73.98,74.48,73.29,73.5,3333673.0
1482796800,73.83,74.23,73.56,73.7,2200020.0
1482883200,73.75,73.98,72.75,72.83,2626255.0
1482969600,72.78,73.17,72.43,72.62,2795524.0
1483056000,72.71,72.93,71.88,72.23,3069198.0
1483401600,72.66,72.89,71.99,72.75,3898608.0
1483488000,73.1,74.24,73.1,73.81,5300236.0
1483574400,72.33,72.72,70.85,72.56,7095724.0
1483660800,71.98,72.23,71.18,71.44,5235061.0
1483920000,71.55,71.87,71.36,71.43,3807787.0
1484006400,71.38,72.01,71.01,71.43,4681787.0
1484092800,71.68,71.93,71.325,71.61,3473077.0
1484179200,71.43,71.71,70.79,71.25,4162966.0
1484265600,71.07,71.38,70.03,70.19,5332368.0
1484611200,70.76,72.08,70.63,70.94,5426684.0
1484697600,68.0,68.0,66.35,66.85,19051330.0
1484784000,66.33,66.88,65.06,65.39,12273790.0
1484870400,65.39,65.41,63.78,64.1,12978410.0
1485129600,64.07,64.55,63.55,63.85,7908500.0
1485216000,63.85,64.42,63.605,64.41,6084353.0
1485302400,64.73,65.165,64.66,65.0,5702084.0
1485388800,64.85,64.9099,64.12,64.17,4392864.0
1485475200,64.55,64.77,62.935,63.7,7471896.0
1485734400,63.7,64.14,63.49,64.12,5219834.0
1485820800,63.8,64.5,63.45,64.48,5734922.0
