timestamp,open,high,low,close,volume
1474848000,137.3448,139.0498,136.6423,138.4026,2420820.0
1474934400,138.1184,139.997,137.7158,139.9497,2132427.0
1475020800,139.6102,139.9102,137.7553,138.4894,2280851.0
1475107200,138.4894,138.8998,137.2896,138.2289,1947145.0
1475193600,138.5525,139.0025,137.6369,137.8816,1935966.0
1475452800,137.2343,137.9053,136.7765,137.5816,1454245.0
1475539200,137.9132,138.2289,136.445,137.0291,1492342.0
1475625600,138.0474,138.3355,137.2186,137.5501,1202705.0
1475712000,137.6053,137.6053,136.0898,136.6265,1260332.0
1475798400,136.2556,136.7481,135.5452,136.5634,1418122.0
1476057600,136.8239,137.8106,136.666,137.5106,1221599.0
1476144000,137.187,137.4159,136.595,137.408,1462086.0
1476230400,137.4396,137.7316,136.6108,136.9818,1253264.0
1476316800,135.8609,135.924,133.9191,134.9374,1432810.0
1476403200,135.9951,136.4687,134.8742,134.961,799585.0
1476662400,134.9295,135.2689,134.3611,134.8505,1048189.0
1476748800,135.8372,136.1521,134.5901,134.7716,900275.0
1476835200,134.9926,135.1189,133.856,134.5506,1083245.0
1476921600,134.5111,134.6769,133.777,133.9507,830652.0
1477008000,132.7588,134.3848,132.6088,134.3454,924297.0
1477267200,135.2215,136.1521,134.4243,135.8293,1845446.0
1477353600,135.2452,136.1214,135.1821,135.7109,1132051.0
1477440000,134.9453,137.5343,134.5901,137.0212,1772668.0
1477526400,137.8895,138.3078,136.3503,137.6606,1497364.0
1477612800,137.7948,139.1998,136.8712,137.5422,1502641.0
1477872000,138.2447,139.0182,137.5343,137.5974,992888.0
1477958400,137.5422,137.6014,134.3147,135.3952,1950653.0
1478044800,135.7662,136.9264,135.4504,136.0661,1451270.0
1478131200,136.3266,137.1159,135.853,137.0686,1260337.0
1478217600,136.8712,138.7104,136.4411,137.9763,1556446.0
1478476800,139.5945,142.6255,139.5945,142.0967,2445615.0
1478563200,141.5126,144.2752,141.1652,143.1149,2005887.0
1478649600,140.9363,143.9753,139.2708,143.0044,2867000.0
1478736000,143.6596,146.0276,143.0518,144.8988,2289860.0
1478822400,144.4489,145.9407,143.7464,144.9935,1555778.0
1479081600,145.6329,147.2353,144.812,146.9432,2162812.0
1479168000,146.6354,146.6827,144.4331,146.3354,1446946.0
1479254400,145.9407,146.8169,144.2516,145.0961,1260503.0
1479340800,145.3408,146.2959,144.812,146.0907,929039.0
1479427200,145.7987,147.8667,145.2224,147.8352,1331566.0
1479686400,147.8667,148.5929,147.401,148.514,1294934.0
1479772800,148.7903,148.7903,148.0404,148.4587,1159950.0
1479859200,148.9876,150.2032,148.435,150.069,886230.0
1480032000,150.4636,151.4266,150.4479,151.1819,653169.0
1480291200,150.4321,150.882,149.5717,149.9979,1741427.0
