timestamp,open,high,low,close,volume
1626105600,0.2424,0.243612,0.2389,0.23959,4833762.0
1626109200,0.239586,0.240897,0.237757,0.238194,2918056.0
1626112800,0.238117,0.239212,0.236654,0.237484,4259760.0
1626116400,0.237235,0.240073,0.236108,0.238119,3485906.0
1626120000,0.237783,0.23863,0.236064,0.237076,3224277.0
1626123600,0.237046,0.238181,0.2364,0.236701,1315685.0
1626127200,0.236701,0.238736,0.236664,0.238591,1641814.0
1626130800,0.238653,0.239876,0.238101,0.238317,1805921.0
1626134400,0.238275,0.240912,0.236654,0.239594,3365542.0
1626138000,0.239632,0.239876,0.237021,0.238376,1371718.0
1626141600,0.238592,0.23864,0.237043,0.237516,1762511.0
1626145200,0.23757,0.238968,0.237171,0.238342,1207455.0
1626148800,0.238342,0.238996,0.237992,0.238336,1451310.0
1626152400,0.238336,0.238604,0.232355,0.233103,6006280.0
1626156000,0.233124,0.239369,0.233124,0.237676,4003115.0
1626159600,0.237771,0.241182,0.237157,0.240245,2254771.0
1626163200,0.240378,0.241542,0.239654,0.241312,2727989.0
1626166800,0.24129,0.242223,0.239656,0.2412,2123616.0
1626170400,0.241251,0.242037,0.238528,0.239246,1990629.0
1626174000,0.239309,0.239764,0.236748,0.23782,2101452.0
1626177600,0.237825,0.237825,0.232485,0.232873,2904751.0
1626181200,0.232971,0.234966,0.2315,0.234087,3202999.0
1626184800,0.233893,0.235189,0.232712,0.234793,2799815.0
1626188400,0.2347,0.236295,0.233716,0.235319,3666437.0
1626192000,0.235477,0.236868,0.235113,0.235396,3220955.0
1626195600,0.235396,0.23605,0.233111,0.233713,3697286.0
1626199200,0.233705,0.234526,0.230875,0.231069,5917600.0
1626202800,0.231078,0.232264,0.2275,0.228028,5467740.0
1626206400,0.227697,0.231259,0.227,0.230797,3562100.0
1626210000,0.230797,0.231145,0.228797,0.230312,2854238.0
1626213600,0.230381,0.232277,0.229224,0.231012,1836109.0
1626217200,0.231005,0.233391,0.230452,0.232207,2467939.0
1626220800,0.232172,0.233819,0.226002,0.226259,3041150.0
1626224400,0.226141,0.228329,0.225096,0.2275,4924345.0
1626228000,0.227605,0.228603,0.226916,0.227755,2262134.0
1626231600,0.227747,0.228076,0.219433,0.222317,10029158.0
1626235200,0.222315,0.224904,0.221898,0.224226,3371104.0
1626238800,0.224155,0.22436,0.220583,0.221274,2060194.0
1626242400,0.221274,0.224396,0.220342,0.222232,2310857.0
1626246000,0.222232,0.2245,0.22223,0.223586,2422550.0
1626249600,0.223624,0.225313,0.221861,0.222133,2559200.0
1626253200,0.222299,0.230417,0.220864,0.227645,4857087.0
1626256800,0.227732,0.230237,0.227167,0.229048,3106327.0
1626260400,0.229052,0.231544,0.229022,0.230473,3777370.0
1626264000,0.230677,0.231539,0.229004,0.230451,3033927.0
1626267600,0.230457,0.237288,0.230457,0.237,5050931.0
1626271200,0.23702,0.237993,0.235344,0.236681,3479655.0
1626274800,0.236681,0.238124,0.235472,0.236118,4166686.0
1626278400,0.236118,0.241394,0.2356,0.241076,5306519.0
1626282000,0.241026,0.2418,0.238743,0.240693,4920467.0
1626285600,0.240657,0.244858,0.240211,0.240986,5600106.0
1626289200,0.240987,0.241704,0.238367,0.240413,3840724.0
1626292800,0.240388,0.243745,0.240388,0.241383,2581422.0
1626296400,0.241383,0.242599,0.240636,0.241,2001897.0
1626300000,0.241,0.242863,0.240705,0.241318,2759782.0
1626303600,0.241318,0.241437,0.238987,0.24,2599868.0
1626307200,0.24,0.240833,0.2371,0.240676,4210863.0
1626310800,0.24063,0.243307,0.23814,0.238316,4487226.0
1626314400,0.238316,0.239754,0.235921,0.236267,4031126.0
1626318000,0.236267,0.236721,0.235,0.235066,5248583.0
1626321600,0.235045,0.235949,0.233514,0.235423,4819682.0
1626325200,0.23545,0.235538,0.233645,0.234743,1590390.0
1626328800,0.234723,0.234855,0.232211,0.233198,1564884.0
1626332400,0.23295,0.236129,0.232462,0.23527,990736.0
1626336000,0.23514,0.238904,0.234564,0.236869,2251052.0
1626339600,0.2367,0.2396,0.236157,0.239288,2127395.0
1626343200,0.239262,0.239262,0.230641,0.230923,2757213.0
1626346800,0.230855,0.231794,0.229468,0.230832,4210297.0
1626350400,0.230837,0.233031,0.229258,0.231029,4245926.0
1626354000,0.23079,0.232299,0.229258,0.231522,3326464.0
1626357600,0.231502,0.232794,0.230051,0.230817,2014004.0
1626361200,0.230861,0.231658,0.229498,0.229503,2433477.0
1626364800,0.2295,0.230817,0.227187,0.229739,3961496.0
1626368400,0.229839,0.230464,0.226106,0.229858,3383114.0
1626372000,0.229959,0.232308,0.228955,0.23209,2598501.0
1626375600,0.232049,0.234189,0.231656,0.232849,2447669.0
1626379200,0.232835,0.235618,0.232828,0.235373,3762508.0
1626382800,0.235368,0.241241,0.235367,0.239246,5559622.0
1626386400,0.239317,0.241656,0.236556,0.236807,5501569.0
1626390000,0.236868,0.241431,0.236868,0.240869,3671282.0
1626393600,0.240869,0.25015,0.240034,0.24847,14934546.0
1626397200,0.248357,0.252573,0.247644,0.250904,11482941.0
1626400800,0.25094,0.2525,0.247583,0.250064,8706951.0
1626404400,0.250108,0.253145,0.248459,0.248968,4556651.0
1626408000,0.249173,0.257849,0.249148,0.25155,7252779.0
1626411600,0.251548,0.252522,0.248222,0.249387,5025058.0
1626415200,0.24948,0.25248,0.245361,0.248123,9316497.0
1626418800,0.248202,0.249072,0.244473,0.246748,5854780.0
1626422400,0.246847,0.24707,0.239466,0.241935,7115771.0
1626426000,0.24192,0.243624,0.23994,0.241151,4772886.0
1626429600,0.241151,0.241151,0.235642,0.237798,9190317.0
1626433200,0.23771,0.23771,0.233314,0.233342,6930192.0
1626436800,0.233302,0.238201,0.233,0.237759,9037539.0
1626440400,0.23763,0.242425,0.23761,0.239344,4810386.0
1626444000,0.239326,0.242095,0.238432,0.241269,4113941.0
1626447600,0.241281,0.244098,0.239047,0.24349,5054626.0
1626451200,0.243516,0.24379,0.239126,0.241941,3483739.0
